OrderNumber,OrderDateTime,CustomerNumber,CustomerName,Address1,Address2,City,Province,OrderTotal,OrderSource,ContactName,ContactEmail,InternalOrder,ScheduledDelivery,ScheduledDeliveryDate
858760,2023-06-12 13:08:49,CUST0090,"West, Petersen and Brooks",495 Christine Ways,Apt. 065,Amandashire,IN,3840.18,Cash Counter,Roy Batty,ijohnson@gmail.com,0,0,
598184,2024-01-24 19:43:56,CUST0262,Chapman PLC,5673 Parker Spring Apt. 104,,New Jerry,NE,4895.5,Email,Zhora,courtney75@hotmail.com,0,0,
222343,2024-02-03 15:55:51,CUST0133,Porter LLC,7888 Herrera Divide Suite 416,,Harrisonside,VT,1841.02,Cash Counter,Roy Batty,mendozajames@gmail.com,0,1,2024-10-31
412426,2024-11-22 16:23:42,CUST0352,Holland Group,3951 Brown Lodge,,North Alexander,RI,1595.02,Email,Pris Stratton,robertssusan@cole.com,0,1,2024-12-26
188928,2023-06-13 17:31:51,CUST0223,Smith-Stewart,73310 Kelly Hill,,Fryeville,MT,1075.8,Online,Rick Deckard,jasonharrison@russell.info,0,0,
789524,2023-01-20 09:21:12,CUST0432,Silva LLC,50678 Griffith Rapid,,Youngview,MN,4168.17,Fax,Gaff,johnlloyd@gmail.com,1,1,2024-07-31
160297,2023-04-01 11:13:35,CUST0162,"Jones, Nelson and Cruz",356 Robinson Plains,,New Candaceberg,OK,2570.81,Phone,Gaff,julie57@gmail.com,0,1,2024-05-20
766484,2023-02-03 20:43:06,CUST0239,Davis-Klein,68571 Andrew Brooks Apt. 153,,East Dana,LA,2883.82,Phone,Pris Stratton,fdavis@hodge-miller.org,0,0,
453259,2023-05-29 21:39:11,CUST0020,"Jones, Carey and Ramirez",95486 Carpenter Plain Apt. 689,,North Damonstad,OK,3489.38,Email,Rick Deckard,mariagray@kennedy-garcia.net,0,1,2023-07-06
685527,2023-09-07 00:11:14,CUST0234,Cantu Ltd,1627 Hernandez Island Suite 090,,Wagnerton,DC,4076.35,Fax,Roy Batty,mckenziedavid@miranda.com,0,1,2025-06-10
276084,2024-11-24 17:17:50,CUST0042,"Lewis, Garcia and Conway",61638 Monique Parks Apt. 649,,Odomfort,LA,3739.79,Cash Counter,Bryant,david64@howard.com,0,0,
799217,2024-04-06 09:09:21,CUST0390,Townsend-Lopez,9180 Christopher Path,Apt. 926,Michaelport,NE,2838.94,Email,Bryant,munozdan@hotmail.com,1,0,
797819,2023-11-06 20:09:09,CUST0017,Tran-Johnson,6295 Kathy Court,Apt. 849,Scottshire,CA,4621.51,Cash Counter,Pris Stratton,jessewilliams@gmail.com,0,1,2025-05-09
264976,2023-11-20 05:19:42,CUST0415,"Hendrix, Moran and Moran",73382 Cox Fork Apt. 992,,Seanside,AR,399.56,Phone,Rick Deckard,gravesbenjamin@gmail.com,1,0,
976951,2024-07-31 00:16:07,CUST0460,Morgan Ltd,11934 Perkins Rest Suite 121,Suite 844,Gomezshire,NH,3271.1,SalesRep,Roy Batty,michael27@sharp.com,0,1,2025-06-09
314706,2023-05-18 13:02:04,CUST0487,Mullen-Morgan,74176 Mcguire Rest Apt. 456,,Richardview,CO,3871.88,Online,Roy Batty,kurt66@yahoo.com,0,0,
914434,2024-04-24 07:22:55,CUST0221,"Williams, Henry and Gonzalez",8906 Pugh Pines,,Christopherberg,MT,4583.19,Phone,Rachael,fischerthomas@mendez-woodard.net,0,0,
497394,2024-04-21 03:57:22,CUST0091,Hall and Sons,64993 Williams Flat,,East Melinda,FL,1064.42,Cash Counter,Pris Stratton,lmurray@yahoo.com,0,1,2025-03-09
254592,2023-08-28 10:31:09,CUST0210,Haynes Ltd,83153 Daniel Mountains Suite 293,,North Leslie,WI,4696.48,Fax,Roy Batty,kaitlyn29@gmail.com,1,1,2024-01-20
789741,2023-07-21 19:27:53,CUST0157,Yoder-Fry,0152 Sophia Lakes Suite 785,Apt. 623,Shawnmouth,WA,2057.42,Phone,Rachael,mcphersonsara@adams.com,1,0,
400531,2024-05-27 12:02:04,CUST0131,Barker-Stephens,72147 Clark Harbors,Suite 660,South Kimberly,KY,1650.56,Phone,Roy Batty,petersonjohn@lopez-jones.com,1,1,2024-12-24
816352,2024-01-16 05:07:59,CUST0047,Houston PLC,30785 Sandra Ridges,,New Lindsey,SD,2643.75,Online,Rachael,ccollins@barnes.net,0,0,
274648,2023-11-05 01:38:45,CUST0284,Sharp-Murphy,15715 Williams Pine,,Zoeberg,MT,3403.36,SalesRep,Rachael,annaperkins@clark-lee.net,1,0,
601843,2024-11-28 01:28:15,CUST0188,Holland-Sullivan,2842 Caleb Dale,,East Edwardberg,SD,2230.75,Cash Counter,Rachael,mcbridejason@hotmail.com,1,1,2025-03-11
610288,2023-10-14 10:43:22,CUST0441,Hardin LLC,401 Mason Lake,,Stephenport,AK,4689.24,Phone,Zhora,wendyfernandez@casey.com,0,0,
978666,2023-12-21 18:38:48,CUST0042,"Lewis, Garcia and Conway",61638 Monique Parks Apt. 649,,Odomfort,LA,3995.65,Fax,Zhora,lisawolf@lynch-gray.org,1,0,
318216,2023-04-10 23:54:07,CUST0094,Jennings-Weaver,099 Julia Plains,,South Sarah,NH,1557.08,Email,Rachael,steve87@yahoo.com,0,0,
886871,2023-11-18 11:57:54,CUST0371,"Sanford, Mcdonald and Golden",0991 Philip Trafficway,,East Anthonyview,ID,1465.14,Phone,Bryant,xphillips@hotmail.com,1,0,
993202,2024-06-17 04:51:54,CUST0010,"Walls, Walker and Gomez",221 Ingram Stravenue Suite 899,,West Kaylastad,CA,4937.64,Cash Counter,Rick Deckard,william00@yahoo.com,0,1,2024-12-28
863882,2024-12-30 15:59:15,CUST0308,Anderson-Ramirez,33430 Smith Ports Apt. 235,,South Cherylhaven,AZ,4036.22,Phone,Gaff,daniel76@gmail.com,1,1,2025-06-10
938036,2024-08-07 10:21:54,CUST0042,"Lewis, Garcia and Conway",61638 Monique Parks Apt. 649,,Odomfort,LA,1284.53,SalesRep,Bryant,mitchellchloe@wells.com,1,0,
995956,2024-12-04 23:07:45,CUST0134,Johnson-Ortega,116 Sanchez Island Suite 775,,Dyerchester,ND,1332.73,Email,Pris Stratton,bowenvanessa@yahoo.com,1,1,2025-04-18
804893,2023-05-09 16:33:49,CUST0098,Gregory-Gibbs,27738 Justin Field Apt. 616,Apt. 920,East Jesseville,NH,1121.16,Cash Counter,Gaff,jamesroberto@crosby-watson.com,1,0,
578826,2024-08-23 15:32:09,CUST0322,"Underwood, Lopez and Jenkins",07705 Christopher Points Suite 469,Apt. 380,Christopherhaven,VT,1939.49,Fax,Roy Batty,sarahnichols@lewis.info,1,0,
547490,2023-02-16 12:13:30,CUST0214,"Wilson, Calderon and May",52867 James Place Suite 358,,New Jackhaven,AK,2317.55,Fax,Pris Stratton,ramirezdebra@martin-schwartz.info,0,0,
286214,2024-04-05 20:13:05,CUST0276,"Farmer, Rodriguez and Smith",609 Blackwell Cape Suite 379,Suite 085,Kelseyshire,MD,4665.74,Email,Bryant,ronaldjohnson@diaz-flores.com,0,0,
540771,2024-03-09 07:39:01,CUST0123,Haley LLC,52355 Laura Flat,,Shannonville,MA,1530.52,Email,Rick Deckard,matthew06@hicks.com,0,1,2024-03-30
751475,2023-11-23 16:58:34,CUST0278,Evans-Thompson,416 Miller Center Suite 229,,Port Davidfort,MT,4245.59,Phone,Zhora,kvazquez@yahoo.com,1,0,
533198,2023-03-07 23:32:46,CUST0341,Hendricks Inc,1308 Morgan Ports Suite 354,,Johnsonburgh,MO,74.51,Fax,J.F. Sebastian,lisacollins@allen.info,0,0,
592811,2024-05-09 18:32:37,CUST0082,"Bowman, Taylor and Lambert",2370 Martin Extensions Suite 297,,New Rachel,MN,4312.8,Email,Pris Stratton,russomaria@parker.info,1,0,
786028,2024-05-20 17:26:40,CUST0014,"Lewis, Robinson and Parker",27452 Kevin Ford Suite 825,Suite 922,Sherrichester,NH,3945.32,Fax,Pris Stratton,rholland@hotmail.com,1,1,2025-05-21
521381,2023-08-08 22:13:40,CUST0338,"Clay, Cordova and Wilson",750 James Motorway,,Cortezhaven,NH,633.01,Online,Roy Batty,yrobinson@gomez.com,0,0,
411685,2023-01-17 10:56:09,CUST0406,Smith LLC,202 Vaughn Mountain Apt. 964,,Rojasview,FL,4404.01,Cash Counter,Pris Stratton,hayesmarcus@gmail.com,1,0,
769576,2024-03-19 06:20:15,CUST0203,"Cox, Hoover and Collins",849 Wilson Drives Apt. 431,,New Matthewberg,AL,3365.69,SalesRep,Roy Batty,jennifer72@turner-davis.org,1,1,2024-06-08
701533,2023-11-11 09:36:17,CUST0416,Richard-Bradley,768 Simpson Falls Suite 560,Apt. 907,Michaelstad,TN,2131.53,Cash Counter,Bryant,stephanierobinson@davis-herring.org,0,0,
844096,2024-12-03 15:53:34,CUST0095,Taylor-Silva,288 Le Ranch Apt. 733,,Jacquelineborough,DC,480.65,Cash Counter,Roy Batty,pittmanchristine@stone.com,0,1,2025-04-13
867587,2024-11-28 11:22:33,CUST0169,Roberson PLC,3818 Richard Springs Suite 558,,Cherylborough,MN,4270.21,Phone,J.F. Sebastian,rross@hotmail.com,0,0,
239033,2024-04-08 14:41:01,CUST0218,Johnson-Hinton,729 Guerra Ports,,Rodneyview,NY,1934.28,Online,Zhora,phillip48@butler.com,0,0,
807502,2024-06-26 12:54:35,CUST0459,"Hardin, Morse and Leon",5610 Alicia Neck,,East Marcus,OR,2514.34,SalesRep,J.F. Sebastian,powerschristina@yahoo.com,1,0,
913557,2023-08-12 03:31:37,CUST0114,Gonzalez LLC,260 Megan Green,,North Jerry,WV,1662.85,Email,Roy Batty,michael13@castro.com,0,0,
387030,2023-08-14 03:48:44,CUST0102,Black Group,9275 Amy Ports,,Ryanland,MN,2694.45,Phone,Gaff,donaldreilly@gmail.com,1,0,
160478,2024-01-26 11:44:42,CUST0366,"Hicks, Aguirre and Smith",86715 Tyrone Knoll Apt. 964,,Micheleport,NY,1923.73,SalesRep,Rick Deckard,efox@gonzalez-marshall.net,0,0,
878458,2024-05-08 20:09:00,CUST0435,Alvarado Ltd,37811 Nixon Overpass,,Port Thomas,IA,1204.83,Phone,J.F. Sebastian,youngrachel@yahoo.com,0,0,
982062,2024-05-19 03:18:40,CUST0408,"Mason, Huber and Stone",4407 Donald Ferry Apt. 727,,North Jeanetteborough,ND,2354.6,Fax,J.F. Sebastian,christinaboyle@hotmail.com,0,1,2024-09-22
990004,2024-01-07 18:26:41,CUST0467,Cruz Group,8737 Thomas Center Suite 928,,East Gregoryton,OK,1110.77,Cash Counter,Rick Deckard,lauren11@hill.biz,1,1,2024-04-28
832005,2024-11-19 10:30:17,CUST0107,Rice Group,249 Thomas Road,,Mcdanielmouth,NM,736.75,Email,Zhora,brenthall@cook.com,0,1,2025-02-15
327803,2023-03-24 05:08:33,CUST0065,"Hanson, Rogers and Camacho",2948 Matthew Island,,New Rachelburgh,AL,2862.92,SalesRep,Gaff,leon58@davis.com,1,1,2025-02-16
181258,2023-01-09 14:15:40,CUST0490,Stone-Bell,67186 Monique Dam,,Port Samanthastad,VA,3221.78,Phone,Rachael,ipayne@cummings.org,1,0,
722716,2023-08-24 13:02:59,CUST0294,Hutchinson Group,382 Michael Islands,,Port Krystal,SC,3392.73,Fax,Roy Batty,stephanie05@yahoo.com,1,1,2024-08-22
124455,2024-10-28 22:43:04,CUST0039,Powell-Gonzalez,2040 Jamie Park Suite 519,,Elijahmouth,HI,3599.48,Online,Rachael,richardgreen@proctor.com,1,0,
612998,2024-12-13 22:16:11,CUST0183,Holmes-Patterson,5222 Parker Row,Suite 359,North Shelby,OH,2325.85,Cash Counter,Rachael,graynancy@rhodes-stephens.net,0,0,
166778,2023-03-16 04:40:35,CUST0031,"Martin, Williams and Vaughn",479 Kathleen Parks,,Port Richard,MT,4572.6,SalesRep,Pris Stratton,tmartinez@yahoo.com,0,1,2025-03-29
789032,2024-04-19 16:27:54,CUST0023,"White, Rosales and Williams",9832 Crystal Ferry Suite 616,,New Jeremiahfurt,CT,4928.38,Online,Zhora,smithzachary@gmail.com,0,1,2025-06-01
474616,2024-12-03 09:09:26,CUST0241,"Allen, Ramirez and Gibbs",9763 Ortiz Locks,,Martinezfort,WI,2294.87,Fax,Pris Stratton,sellis@yahoo.com,0,1,2025-02-27
631363,2024-01-11 10:06:47,CUST0062,"Ross, Jones and Snow",85758 Smith Inlet,,Tiffanystad,KS,4213.02,SalesRep,Pris Stratton,karen85@carpenter.com,1,0,
260518,2024-06-27 12:20:52,CUST0157,Yoder-Fry,0152 Sophia Lakes Suite 785,Apt. 623,Shawnmouth,WA,3418.85,SalesRep,Roy Batty,sotoalex@gmail.com,0,1,2025-04-10
167756,2023-06-08 08:04:56,CUST0386,Hill Group,1725 Hudson Springs,,Robinsonshire,MI,4805.38,Email,Bryant,osimon@yahoo.com,1,1,2023-07-31
654458,2024-08-06 05:19:25,CUST0129,Smith Inc,676 Williams Lights Suite 795,,New Andrea,AZ,994.44,Online,Bryant,yavery@yahoo.com,0,1,2025-03-01
834557,2024-01-20 17:06:57,CUST0033,Spencer Group,6446 Waters Estate Apt. 813,,Youngstad,AL,3266.66,Online,Bryant,daniel95@chase.com,1,0,
802176,2023-06-08 05:21:53,CUST0260,Stephens-Dalton,84966 Sharp Walk Suite 081,Apt. 374,Lake Maurice,NY,1677.39,Email,Bryant,richard81@gmail.com,0,0,
915506,2023-09-01 03:17:11,CUST0166,Wallace Group,237 Torres Walk,,New Rickyland,LA,1627.33,Phone,Zhora,cmcdonald@hotmail.com,1,1,2025-06-03
680685,2024-05-11 15:37:28,CUST0303,Decker-Horn,930 John Trail,,Lake Lindsayfurt,WA,4606.08,Fax,Rachael,vstrickland@hotmail.com,0,0,
864621,2024-03-25 19:19:22,CUST0166,Wallace Group,237 Torres Walk,,New Rickyland,LA,522.73,Cash Counter,Roy Batty,sue30@gmail.com,0,0,
890486,2024-08-30 09:56:13,CUST0325,Graham-Lawrence,313 Johnston Trafficway,,Ericshire,AR,4083.59,Online,Rick Deckard,kylejones@gmail.com,1,0,
643663,2024-09-19 04:09:30,CUST0332,Mcdonald LLC,569 Hudson Dam Suite 008,,Gonzalezberg,IN,2421.27,Online,Zhora,timothyglass@freeman.biz,1,1,2024-12-01
250547,2023-11-01 07:27:04,CUST0408,"Mason, Huber and Stone",4407 Donald Ferry Apt. 727,,North Jeanetteborough,ND,1609.05,Cash Counter,Gaff,walter61@hotmail.com,1,0,
458429,2024-07-07 05:30:57,CUST0408,"Mason, Huber and Stone",4407 Donald Ferry Apt. 727,,North Jeanetteborough,ND,1372.62,Online,Gaff,bramirez@davies.net,1,0,
817879,2023-04-12 06:09:31,CUST0033,Spencer Group,6446 Waters Estate Apt. 813,,Youngstad,AL,4544.0,SalesRep,J.F. Sebastian,ivan11@hotmail.com,0,0,
861864,2024-02-20 21:00:23,CUST0131,Barker-Stephens,72147 Clark Harbors,Suite 660,South Kimberly,KY,1132.3,Email,Pris Stratton,pamela43@brown.com,1,1,2024-08-03
902463,2024-02-08 08:19:55,CUST0300,"Mitchell, Smith and Martinez",3120 Eric Mills,,Davidfurt,NJ,57.02,SalesRep,Rachael,llucas@mcneil.biz,0,1,2025-06-04
760913,2024-04-21 12:22:52,CUST0360,Brown-Cole,7721 Brittany Junction,,Butlerburgh,NV,3964.92,Phone,Gaff,dpage@gilbert.org,0,1,2025-04-24
126919,2024-12-25 19:22:14,CUST0062,"Ross, Jones and Snow",85758 Smith Inlet,,Tiffanystad,KS,2808.54,SalesRep,Roy Batty,webertheresa@hotmail.com,0,0,
914004,2023-02-20 22:55:05,CUST0295,Cooper and Sons,4265 Young Loop Apt. 604,,Lake Erik,AZ,4866.08,Fax,Rachael,wgarcia@hotmail.com,1,0,
393642,2023-07-24 10:41:46,CUST0370,Garcia-Lopez,13396 Timothy Station Suite 113,Suite 031,Michaelfurt,NY,3580.95,Email,Rachael,xmiller@figueroa-myers.com,0,1,2025-04-13
640784,2023-05-12 07:51:17,CUST0455,"Wells, Smith and Brown",33769 Rodriguez Bypass,,Richardshire,NJ,3948.06,Online,Rick Deckard,lawrencecosta@gmail.com,0,1,2025-03-20
660167,2024-08-23 12:11:02,CUST0414,Woods Group,102 Chris Pike Suite 705,,West Aaronchester,CA,4671.33,Phone,J.F. Sebastian,sarah89@gmail.com,1,1,2024-10-14
132425,2024-01-31 17:08:56,CUST0085,Brown PLC,83466 Buchanan Ford Apt. 455,Apt. 890,North Barbaraview,OR,1613.47,Phone,J.F. Sebastian,khernandez@smith.net,0,0,
564086,2024-02-21 14:34:33,CUST0220,Ochoa-Wilson,60783 Zachary Knoll Suite 592,,South Raymondburgh,AR,498.85,Cash Counter,Rick Deckard,lraymond@hotmail.com,1,0,
987592,2024-05-23 05:36:50,CUST0085,Brown PLC,83466 Buchanan Ford Apt. 455,Apt. 890,North Barbaraview,OR,3529.63,Online,J.F. Sebastian,ashley26@ruiz.info,1,1,2025-02-19
773214,2023-04-24 10:14:14,CUST0233,Figueroa Group,173 Michael Flats Suite 564,,Johnmouth,IN,2208.58,SalesRep,Pris Stratton,toddangela@yahoo.com,0,0,
141380,2023-03-20 06:00:50,CUST0326,"Butler, Smith and Krueger",2080 Mendoza Flat Suite 737,,Hudsonshire,KY,3959.52,Online,Rick Deckard,williamskenneth@rosales-mcdonald.com,0,1,2024-10-17
333804,2024-06-27 04:46:50,CUST0001,Bryan-Stevens,0450 Alvarez Manors,,South Michaelborough,NH,3142.59,Cash Counter,Pris Stratton,brandon05@goodwin.com,0,0,
345429,2023-08-04 11:44:14,CUST0377,Fischer Group,276 Carpenter Fall Apt. 343,,Fergusonchester,ME,4590.92,Cash Counter,J.F. Sebastian,rjackson@cummings-martin.net,0,1,2023-10-28
694685,2024-12-17 00:23:18,CUST0276,"Farmer, Rodriguez and Smith",609 Blackwell Cape Suite 379,Suite 085,Kelseyshire,MD,1043.0,Cash Counter,J.F. Sebastian,hollandrebecca@gmail.com,1,1,2025-05-08
283144,2023-01-28 22:20:12,CUST0051,"Lamb, Miller and Green",321 David Summit Apt. 716,,South Hannah,FL,4359.24,Cash Counter,Zhora,ericgutierrez@horn.com,1,0,
379446,2024-05-06 16:18:50,CUST0437,Martinez and Sons,218 Franklin Groves Suite 845,,Rachelmouth,NC,1302.21,Fax,Rick Deckard,michaelgutierrez@frank-adams.com,1,0,
245697,2024-06-06 06:17:40,CUST0237,Powell LLC,35058 Anderson Union,,Lake William,NY,678.16,Cash Counter,Rachael,bakerlaurie@robinson.com,0,1,2024-11-10
197818,2023-06-05 05:51:43,CUST0257,Wolf-Banks,4741 Victoria Port,,East Christineburgh,MO,3724.63,Email,Bryant,rachelortiz@yahoo.com,1,1,2025-05-26
975551,2024-09-30 15:08:01,CUST0354,Dixon-Brown,84957 Leblanc Green Suite 775,,East Douglasview,VA,4668.06,Fax,Rick Deckard,sjohnson@hotmail.com,1,1,2025-05-13
706519,2024-12-23 11:21:15,CUST0004,"Lynch, Wiggins and Miller",80536 Archer Spurs Apt. 928,,Larsonstad,WA,4786.87,Cash Counter,J.F. Sebastian,larrygraves@yahoo.com,1,1,2025-04-14
796850,2024-02-14 02:59:44,CUST0081,Pace-Wong,081 Matthew Trail Suite 117,,North Jessicachester,CT,3112.75,Email,J.F. Sebastian,williamstina@gmail.com,0,0,
445465,2024-09-13 15:01:30,CUST0140,"Jones, Livingston and Kline",3389 Collins Inlet,,Karenville,NJ,1500.03,Cash Counter,J.F. Sebastian,perezrichard@gmail.com,0,1,2024-12-06
505774,2023-06-30 22:52:12,CUST0022,Higgins-Harrell,14769 Castillo Light Apt. 322,,Andrewland,CT,4387.96,Fax,Roy Batty,lhughes@dixon.org,0,0,
460252,2023-11-18 05:50:26,CUST0029,Williams Group,404 Gilbert Lodge,,Camposshire,NY,319.29,Online,Pris Stratton,nicholerichard@yahoo.com,1,1,2024-04-05
776737,2024-05-26 05:48:31,CUST0363,Higgins PLC,674 Lang Dam,,Pachecoview,MO,4857.55,SalesRep,J.F. Sebastian,josephweber@yahoo.com,0,0,
146649,2024-11-09 20:16:56,CUST0459,"Hardin, Morse and Leon",5610 Alicia Neck,,East Marcus,OR,4274.2,Online,Gaff,josephbrent@roberts.com,1,0,
375302,2024-04-09 16:04:44,CUST0256,Miller Group,489 Patterson Drive,,Hernandezfurt,SC,3495.42,Phone,Rachael,jamessmith@fields.org,1,1,2025-01-01
453023,2023-02-16 01:23:42,CUST0479,Yates-Woodard,433 Eric Prairie Suite 397,,Danielville,AL,3186.67,Email,Bryant,brandoncurtis@brown-lopez.com,1,0,
459060,2023-04-10 23:45:03,CUST0401,"Peterson, Martin and Mclean",78643 Brian Motorway Suite 337,,East Paula,AZ,3843.58,Phone,Zhora,troy47@garcia.com,0,1,2023-09-02
901028,2024-01-02 09:05:46,CUST0263,Walker-Jackson,30287 Myers Plain,,Port Brittany,VT,2351.82,Fax,Bryant,wilsonvincent@wilson.com,1,1,2025-06-19
729896,2024-07-06 05:09:23,CUST0317,Long-Clark,16987 Richard Plaza,,Georgeview,TN,612.15,Phone,Rachael,john67@hotmail.com,0,0,
866112,2023-04-12 05:54:27,CUST0009,Hooper and Sons,5035 Fox Meadow,,Lake Annaside,WA,4427.87,SalesRep,Rick Deckard,joshua21@flores-johnson.com,1,1,2024-08-10
813559,2023-02-16 06:54:17,CUST0405,"Hill, Williams and Ramirez",88536 Levy Green,,Jennifershire,WV,1640.78,SalesRep,Gaff,barberjohn@hotmail.com,0,1,2023-08-28
258032,2024-01-01 12:40:58,CUST0205,Rice PLC,80183 Watson Center,,East Matthew,KS,3924.74,Cash Counter,Zhora,wrogers@hotmail.com,1,1,2024-04-08
691017,2024-11-14 13:31:09,CUST0452,Burgess-Shannon,19550 John Fork Apt. 129,,Marcmouth,GA,4351.61,Phone,J.F. Sebastian,briannawilson@yahoo.com,0,0,
245200,2023-03-14 08:23:17,CUST0296,Petty PLC,44367 Wong Viaduct,,Rodriguezstad,WV,3185.22,Phone,Gaff,daniellane@yahoo.com,1,0,
702462,2023-10-21 00:24:37,CUST0390,Townsend-Lopez,9180 Christopher Path,Apt. 926,Michaelport,NE,3540.58,Phone,Rick Deckard,ryansmith@foster.info,0,0,
978467,2024-04-21 00:17:42,CUST0117,"Sampson, Booth and Davis",3812 Abigail Summit Suite 809,,New Colemouth,GA,1346.73,Email,Gaff,hperez@ramirez.org,1,0,
375348,2023-04-17 11:07:29,CUST0358,Nguyen and Sons,695 Moore Roads Apt. 274,,Jenniferfort,MA,1945.92,Fax,Rachael,sandovalbrian@graham.com,1,0,
209368,2024-08-05 05:21:06,CUST0452,Burgess-Shannon,19550 John Fork Apt. 129,,Marcmouth,GA,1663.48,Cash Counter,Rick Deckard,carrie28@jones.org,1,1,2024-09-04
779984,2024-05-05 01:46:37,CUST0061,Ryan Inc,384 Hatfield Island Apt. 458,,Michaelville,AL,3259.96,Fax,Bryant,laurenblack@gmail.com,0,0,
130329,2023-03-06 22:09:34,CUST0239,Davis-Klein,68571 Andrew Brooks Apt. 153,,East Dana,LA,884.68,SalesRep,Rick Deckard,jacob48@davis-bennett.biz,1,0,
609432,2023-10-24 06:51:07,CUST0156,Peters-Gonzalez,9929 Kimberly Island Suite 507,,Lindsayberg,OK,4308.5,Phone,Bryant,jill05@yahoo.com,1,0,
608981,2024-08-06 02:26:50,CUST0479,Yates-Woodard,433 Eric Prairie Suite 397,,Danielville,AL,1890.7,Email,Bryant,wilsonnancy@yahoo.com,1,1,2025-02-06
235086,2024-02-12 14:19:36,CUST0214,"Wilson, Calderon and May",52867 James Place Suite 358,,New Jackhaven,AK,1842.08,Cash Counter,Pris Stratton,joseph43@gardner-garcia.com,0,1,2024-12-19
260090,2024-08-15 01:43:56,CUST0386,Hill Group,1725 Hudson Springs,,Robinsonshire,MI,3052.8,Fax,Rachael,karenfleming@hall.net,1,0,
793493,2024-04-28 16:59:31,CUST0425,Pena and Sons,973 Cook Drive,Apt. 074,Woodburgh,ME,3193.04,Fax,Gaff,angelacrawford@stone.com,1,1,2025-06-23
584314,2024-02-12 17:52:27,CUST0291,Cooley-Hansen,6644 Brandon Station,Apt. 301,Armstrongchester,ID,1443.36,Fax,Gaff,melissaerickson@hotmail.com,0,0,
258324,2024-04-01 09:08:28,CUST0343,Logan-Johnson,68447 Betty Throughway Apt. 465,,East Janet,AK,863.76,SalesRep,Pris Stratton,stephensgregory@skinner.info,1,0,
337461,2024-04-08 13:58:56,CUST0450,Obrien-Duncan,34543 Glover Route,,Lake Theresamouth,MN,3017.05,Phone,Roy Batty,laurie20@hotmail.com,1,1,2024-10-15
777015,2024-10-25 22:56:43,CUST0340,Henry-Wolf,1979 Dunlap Meadow Suite 515,,Diazbury,AL,4680.02,Fax,Rachael,hrobinson@yahoo.com,1,0,
418436,2024-07-16 06:43:43,CUST0112,"Smith, Brown and Wright",345 Allen Pike,,Woodshire,SD,1169.66,Fax,Zhora,margaretcallahan@gmail.com,0,0,
918913,2024-07-13 11:34:31,CUST0473,"Mcmillan, Freeman and Ali",334 Sydney Alley Apt. 409,,Alyssaborough,OK,2479.84,Online,J.F. Sebastian,ngraves@barnes-medina.com,1,0,
336461,2024-03-24 06:26:40,CUST0316,Martin Group,81914 Schroeder Fort,Apt. 981,New Christina,NH,4544.38,Email,Roy Batty,anthonyyoung@gmail.com,1,1,2025-02-19
399337,2023-01-17 20:25:27,CUST0322,"Underwood, Lopez and Jenkins",07705 Christopher Points Suite 469,Apt. 380,Christopherhaven,VT,2430.43,Phone,Rachael,valenciabryan@clark.org,1,1,2024-07-09
661232,2024-08-04 05:04:37,CUST0175,Green-Harris,56926 Linda Light Suite 389,,Allenmouth,UT,402.24,Email,J.F. Sebastian,fletcherwesley@yahoo.com,0,0,
578308,2023-10-07 22:30:28,CUST0270,Martin and Sons,0425 Rogers Prairie,,Kevinstad,WI,4757.48,SalesRep,Rachael,ewilliams@yahoo.com,1,0,
118337,2024-08-06 23:55:13,CUST0117,"Sampson, Booth and Davis",3812 Abigail Summit Suite 809,,New Colemouth,GA,2982.93,Cash Counter,Rick Deckard,griffindiane@curtis-hayes.com,1,1,2025-06-24
657905,2024-08-14 11:27:56,CUST0294,Hutchinson Group,382 Michael Islands,,Port Krystal,SC,1782.22,Email,Roy Batty,chavezbrooke@gmail.com,1,0,
666620,2023-02-25 07:28:59,CUST0296,Petty PLC,44367 Wong Viaduct,,Rodriguezstad,WV,2460.47,Email,Bryant,xnavarro@whitaker-romero.com,0,0,
294103,2024-11-22 00:10:48,CUST0364,"Ward, Lynch and Burns",091 Ortiz Wells,Apt. 769,North Peter,AZ,1507.67,Phone,Zhora,jgomez@reynolds.net,0,1,2025-01-26
494014,2023-03-12 15:44:08,CUST0136,Allen-Vasquez,305 Gregory Creek Apt. 077,,Erikastad,TN,3074.32,Phone,Rick Deckard,smithpeter@gmail.com,1,1,2024-09-07
962391,2024-12-17 16:39:11,CUST0260,Stephens-Dalton,84966 Sharp Walk Suite 081,Apt. 374,Lake Maurice,NY,2887.69,Cash Counter,J.F. Sebastian,jonestina@lynch-whitehead.com,1,0,
885136,2024-01-31 23:31:04,CUST0331,King-Jones,902 Hayes Viaduct,Suite 222,Meltonstad,IN,2491.89,Email,Pris Stratton,johnbruce@yahoo.com,0,1,2024-02-26
599802,2023-02-27 22:23:38,CUST0432,Silva LLC,50678 Griffith Rapid,,Youngview,MN,1046.69,Fax,Zhora,christopher23@ellis-elliott.net,1,0,
910770,2023-11-17 08:45:27,CUST0311,"Carrillo, Daniels and Mccall",1026 White Key Suite 044,,North Michele,NH,4496.3,Online,Gaff,zfoley@hotmail.com,0,0,
